ID,trad_male,UHCollege,UHDept,Gender,YearPhDcompleted,YearsSincePhd,H2019,salary,female_c,udept_female_c,years_c,udept_avg_years_c,h_c,udept_avg_h_c,University,unique_college,unique_dept
45c317d567363edd,0,CLASS,Psychology,Male,2001,18,32,121057,-0.5,0.2705242334322453,-2.7142857142857153,1.0710634091907778,10.857142857142858,-5.648133589988252,University5,University5: Humanities and Social Sciences,University5: Psychology
45d55fc08d31224f,0,CLASS,Psychology,Male,2002,17,28,175870.06,-0.45454545454545453,0.22506968797769983,-3.7272727272727266,1.0840504221777891,-7.363636363636367,8.572645630790973,University14,University14: Behavioral and Brain Sciences,University14: Psychology
45edb1135676924c,1,Engineering,Electrical & Computer Engineering,Male,2004,15,19,129964,-0.25,0.020524233432245298,-5.5,0.8567776949050625,-0.25,-7.540990732845394,University15,University15: Engineering,University15: Electrical & Computing Engineering
45f68b35ea6dc834,1,Engineering,Electrical & Computer Engineering,Male,2005,14,16,139627,-0.13333333333333333,-0.09614243323442137,-8.600000000000001,2.956777694905064,-9.666666666666668,-1.1243240661787262,University11,University11: Engineering,University11: Electrical Engineering
4614789fde1065cf,1,Engineering,Biomedical Engineering,Male,1984,35,55,112000,-0.25,0.020524233432245298,15.75,-0.3932223050949375,25.666666666666668,2.542342600487938,University7,University7: Engineering,University7: Biomedical Engineering
4624dfe6a1ca8101,1,NSM,Biology & Biochemistry,Male,1985,34,55,157611.12,-0.28,0.050524233432245325,7.559999999999999,6.796777694905064,17.64,10.569009267154605,University9,University9: Natural Sciences and Mathematics,University9: Biology & Biochemistry
4635056351bacc54,1,Engineering,Petroleum Engineering,Female,2008,11,19,98352,0.75,0.020524233432245298,-14.5625,5.9192776949050625,-7.9375,0.146509267154606,University6,University6: Engineering,University6: Petroleum
46785deb8b9e84ef,1,NSM,Biology & Biochemistry,Female,1996,23,22,97100,0.7,0.07052423343224529,5.100000000000001,-1.743222305094939,-2.1000000000000014,-2.6909907328453926,University13,University13: College of Science,University13: Biology
4690d7f0f04c5a8f,1,Engineering,Electrical & Computer Engineering,Female,2004,15,28,136458.72,0.8260869565217391,-0.05556272308949384,0.08695652173913082,-4.730178826834068,-4.695652173913047,5.904661441067653,University2,University2: Engineering,University2: Computer Science and Engineering
46991650b452bb9a,1,Engineering,Electrical & Computer Engineering,Male,2006,13,38,168900,-0.2,-0.02947576656775469,-9.8,3.156777694905063,-10.520000000000003,21.72900926715461,University4,University4: Engineering and Applied Science,University4: Electrical and Computer Engineering
46e8710b7cb7352f,1,NSM,Earth & Atmospheric Sciences,Male,2013,6,16,87883,-0.19230769230769232,-0.037168074260062384,-16.115384615384617,2.4721623102896793,-16.192307692307693,5.401316959462299,University15,University15: Arts and Sciences,University15: Earth Ocean and Atmospheric Science
471ac9664c4033df,1,NSM,Computer Science,Male,1970,49,25,198764,-0.18181818181818182,-0.04765758474957288,28.954545454545453,0.40223224035960925,-4.681818181818183,2.8908274489727894,University1,University1: Engineering & Computer Science,University1: Computer Science
4734c5c2477c6aee,1,Engineering,Chemical & Biomolecular Engineering,Female,2011,8,12,113726,0.8571428571428572,-0.08661862371061185,-14.428571428571427,2.7853491234764896,-30.142857142857146,15.351866410011752,University4,University4: Engineering and Applied Science,University4: Chemical and Biomolecular Engineering
4744718574b7adfc,0,CLASS,Political Science,Male,2004,15,13,75654.6,-0.4166666666666667,0.18719090009891198,-1,-3.6432223050949375,1.5,-15.290990732845394,University12,University12: College of Arts & Sciences,University12: Political Science
47b77f95183e2f21,1,Engineering,Biomedical Engineering,Male,2005,14,32,138182.4,-0.2222222222222222,-0.007253544345532492,-7.111111111111111,1.4678888060161732,7.666666666666668,-2.457657399512062,University9,University9: Engineering,University9: Biomedical Engineering
47bfa31ed7c767d1,1,NSM,Biology & Biochemistry,Male,2000,19,37,95476.52,-0.3333333333333333,0.10385756676557861,-1.6666666666666679,1.0234443615717304,12.833333333333332,-2.624324066178726,University14,University14: Natural Sciences and Mathematics,University14: Biology
47c4bfb466c818b0,1,NSM,Biology & Biochemistry,Male,2007,12,22,104800,-0.3,0.07052423343224529,-5.899999999999999,-1.743222305094939,-2.1000000000000014,-2.6909907328453926,University13,University13: College of Science,University13: Biology
47e43b20748486cc,0,CLASS,Political Science,Male,2008,11,6,97590,-0.23529411764705882,0.005818351079304118,-1.2941176470588243,-7.349104658036113,-6.8235294117647065,-13.967461321080687,University9,University9: Liberal Arts and Social Sciences,University9: Political Science
47f854f4de57af10,1,Engineering,Electrical & Computer Engineering,Male,1995,24,27,150097,-0.2,-0.02947576656775469,7.022222222222222,-2.6654445273171596,-1.9777777777777779,2.186787044932384,University3,University3: Engineering,University3: Electrical Engineering
47fa0293e04baa26,1,Engineering,Electrical & Computer Engineering,Male,2007,12,12,98712,-0.14634146341463414,-0.08313430315312056,-6.609756097560975,-1.0334662075339622,-18.975609756097562,4.184619023252168,University2,University2: Engineering,University2: Electrical and Computer Engineering
480683c3a56b49e0,0,CLASS,Political Science,Male,2013,6,7,86274.96,-0.1,-0.1294757665677547,-19.2,5.556777694905062,-8.6,-11.190990732845394,University14,University14: Economic Political and Policy Sciences,University14: Political Science
482e7391ffbdfcf9,1,NSM,Computer Science,Female,2001,18,34,139992,0.8205128205128205,-0.049988587080575214,0.0512820512820511,-1.6945043563769886,2.76923076923077,4.439778497923836,University3,University3: Engineering,University3: Computer Science
483f5eb9b121d4a7,1,NSM,Physics,Male,2007,12,19,92727.5,-0.16129032258064516,-0.06818544398710955,-14.580645161290324,6.937422856195386,-19.38709677419355,11.596106041348158,University3,University3: New College of Interdisciplinary Arts and Sciences,University3: Physics
4854a3636eb468a9,1,Engineering,Civil & Environmental Engineering,Male,2007,12,11,96468,-0.3076923076923077,0.07821654112455301,-5.384615384615383,-2.2586069204795542,-8.153846153846153,-7.637144578999241,University1,University1: Engineering & Computer Science,University1: Civil Environmental and Construction Engineering
486494408672cb64,1,Engineering,Industrial Engineering,Male,2009,10,11,92138,-0.25,0.020524233432245298,-10.833333333333332,1.1901110282383947,-6.333333333333332,-9.457657399512062,University1,University1: Engineering & Computer Science,University1: Industrial Engineering and Management Systems
4865b44b17a4f82f,0,CLASS,Psychology,Female,2000,19,34,110181,0.6153846153846154,0.15513961804762993,3.3076923076923084,-3.950914612787246,10,-2.790990732845394,University11,University11: Arts and Sciences,University11: Psychology
4866755aa2eb34b5,1,NSM,Mathematics,Male,1989,30,34,163374,-0.3684210526315789,0.13894528606382422,12.05263157894737,-1.6958538840423074,9.631578947368421,-2.4225696802138152,University5,University5: Sciences,University5: Statistics
487a7731cc0ce6c2,1,NSM,Mathematics,Male,1979,40,49,116699,-0.2,-0.02947576656775469,15.8,4.556777694905062,28.4,-6.190990732845393,University1,University1: Sciences,University1: Mathematics
4885bf57e8e6ca44,1,Engineering,Mechanical Engineering,Male,2006,13,32,111000,-0.14814814814814814,-0.08132761841960656,-10.444444444444443,3.8012221393495054,3.6296296296296298,1.5793796375249762,University7,University7: Engineering,University7: Mechanical Engineering
488ae30179648187,1,Engineering,Mechanical Engineering,Female,1984,35,26,171142,0.7333333333333334,0.03719090009891196,12.466666666666665,2.8901110282383975,-6.93333333333333,6.142342600487936,University4,University4: Engineering and Applied Science,University4: Mechanical and Aerospace Engineering
488db52fce7d2321,1,NSM,Physics,Male,2000,19,23,72542,-0.3333333333333333,0.10385756676557861,-1.5,0.8567776949050625,5.666666666666668,-9.457657399512062,University8,University8: Science,University8: Physics
489e277646d9361e,1,NSM,Chemistry & Biochemistry,Male,1964,55,77,182581,-0.08333333333333333,-0.1461424332344214,27.875,7.4817776949050625,21.625,28.584009267154606,University4,University4: College of Physical Sciences,University4: Chemistry & Biochemistry
48b11930a1370c00,0,CLASS,Economics,Male,1997,22,19,225000,-0.3076923076923077,0.07821654112455301,-3.1153846153846168,5.472162310289679,-8.346153846153847,0.5551631133084527,University7,University7: Behavioral and Social Sciences,University7: Economics
48f2d78d98590c59,1,Engineering,Petroleum Engineering,Male,1999,20,18,105030,-0.25,0.020524233432245298,-5.5625,5.9192776949050625,-8.9375,0.146509267154606,University6,University6: Engineering,University6: Petroleum
48f5b3c04303aec8,1,NSM,Computer Science,Female,2002,17,28,126259,0.8181818181818181,-0.04765758474957288,-3.0454545454545467,0.40223224035960925,-1.6818181818181834,2.8908274489727894,University1,University1: Engineering & Computer Science,University1: Computer Science
491d29614e7e1b3c,1,NSM,Chemistry & Biochemistry,Male,1986,33,35,119748,0,-0.2294757665677547,9.88888888888889,3.467888806016173,-0.3333333333333357,8.542342600487942,University16,University16: Arts and Science,University16: Chemistry and Chemical Biology
49325ebcc64cf794,1,Engineering,Mechanical Engineering,Male,1990,29,55,316000,0,-0.2294757665677547,-2.666666666666668,12.02344436157173,4.333333333333336,23.87567593382127,University7,University7: Engineering,University7: Materials Science and Engineering
4947088f8d5a8970,1,Engineering,Electrical & Computer Engineering,Male,2011,8,12,92500,-0.2,-0.02947576656775469,-8.977777777777778,-2.6654445273171596,-16.977777777777778,2.186787044932384,University3,University3: Engineering,University3: Electrical Engineering
49623262c8b95942,0,CLASS,Economics,Male,2007,12,11,302458,-0.125,-0.1044757665677547,-5.791666666666668,-1.8515556384282696,-7.166666666666668,-8.624324066178726,University4,University4: Social Sciences,University4: Economics
4971b15b5ee6c17d,0,CLASS,Political Science,Male,2001,18,12,90807.36,-0.23529411764705882,0.005818351079304118,5.705882352941176,-7.349104658036113,-0.8235294117647065,-13.967461321080687,University9,University9: Liberal Arts and Social Sciences,University9: Political Science
49734f9072747051,1,NSM,Computer Science,Male,2001,18,54,136150,-0.16,-0.0694757665677547,-3.9200000000000017,2.276777694905064,0.35999999999999943,26.849009267154607,University4,University4: Engineering and Applied Sciences,University4: Computer Science
499b15baaa005121,1,Engineering,Chemical & Biomolecular Engineering,Female,2009,10,12,109709,0.8,-0.02947576656775469,-13,3.3567776949050625,-12.100000000000001,-2.6909907328453926,University11,University11: Engineering,University11: Chemical & Biomedical Engineering
499b777337dfe727,0,CLASS,Psychology,Female,1977,42,84,265809.99,0.5454545454545454,0.22506968797769983,21.272727272727273,1.0840504221777891,48.63636363636363,8.572645630790973,University14,University14: Behavioral and Brain Sciences,University14: Psychology
499c7bbaf75f9f02,0,CLASS,Psychology,Male,1996,23,61,147231,-0.48148148148148145,0.25200571491372675,6.703703703703702,-3.34692600879864,36.111111111111114,-1.9021018439565047,University6,University6: College of Liberal Arts,University6: Psychology
49b15a3d16b9d70c,0,CLASS,Economics,Male,1991,28,26,370333,-0.125,-0.1044757665677547,10.208333333333332,-1.8515556384282696,7.833333333333332,-8.624324066178726,University4,University4: Social Sciences,University4: Economics
49b85ef1cdd82a99,1,NSM,Mathematics,Male,1976,43,34,154000,-0.09090909090909091,-0.1385666756586638,13.363636363636363,9.9931413312687,2.6363636363636367,4.572645630790969,University7,University7: Computer Mathematical & Natural Sciences,University7: Mathematics
49e07e01d5fe9f6f,1,Engineering,Electrical & Computer Engineering,Male,2014,5,9,105738.48,-0.17391304347826086,-0.05556272308949384,-9.91304347826087,-4.730178826834068,-23.695652173913047,5.904661441067653,University2,University2: Engineering,University2: Computer Science and Engineering
4a4b870ad39a9d13,0,CLASS,Psychology,Female,2005,14,25,99023.04,0.4814814814814815,0.2890427519507638,-5.333333333333332,-0.30988897176160535,-12.444444444444443,10.653453711599049,University9,University9: Liberal Arts and Social Sciences,University9: Psychology
4a6cbfbf8abdcf0a,1,NSM,Mathematics,Female,2006,13,17,102141,0.631578947368421,0.13894528606382422,-4.94736842105263,-1.6958538840423074,-7.368421052631579,-2.4225696802138152,University5,University5: Sciences,University5: Statistics
4a709d63b82e7ba1,0,CLASS,Sociology,Male,1987,32,32,189458,-0.3333333333333333,0.10385756676557861,11.055555555555557,1.3012221393495054,4.944444444444443,0.26456482271016313,University4,University4: Social Sciences,University4: Sociology
4a7c25e71c54fd97,0,CLASS,Sociology,Female,1997,22,38,87711.69,0.41666666666666663,0.35385756676557867,3.083333333333332,-0.7265556384282696,10.666666666666668,0.5423426004879381,University3,University3: School of Social and Behavioral Sciences,University3: Sociology
4a89c38c3afd7372,1,NSM,Biology & Biochemistry,Male,1986,33,40,153252,-0.3,0.07052423343224529,13.2,0.15677769490506321,12.899999999999999,0.3090092671546074,University6,University6: Science,University6: Biology
4a8b5d3c7a5961c1,0,CLASS,Psychology,Male,1990,29,62,175833,-0.4888888888888889,0.25941312232113417,7.222222222222221,2.134555472682841,14.244444444444447,20.96456482271016,University4,University4: Life Sciences,University4: Psychology
4ab98f3c013308eb,1,NSM,Mathematics,Male,1986,33,59,262449.9,-0.11538461538461539,-0.11409115118313931,8.23076923076923,5.1260084641358326,35.80769230769231,-3.5986830405377006,University6,University6: Science,University6: Mathematics
4acd087200408deb,1,NSM,Computer Science,Male,2004,15,28,149049.83,-0.21428571428571427,-0.015190052282040428,1.6428571428571423,-6.28607944795208,7.285714285714285,-6.076705018559679,University12,University12: College of Arts & Sciences,University12: Computer Science
4ad6d596c2610ec0,1,Engineering,Civil & Environmental Engineering,Male,2000,19,15,116133,-0.3076923076923077,0.07821654112455301,-2.46153846153846,1.8183161564435224,-9.384615384615383,-2.4063753482300108,University11,University11: Engineering,University11: Civil & Environmental Engineering
4aea1dbae856ce35,0,CLASS,Psychology,Male,2003,16,16,91790.88,-0.37037037037037035,0.14089460380261565,-3.7407407407407405,0.09751843564580298,-20.592592592592595,9.801601859747201,University2,University2: Arts and Sciences,University2: Psychology
